displayName,nflId,newId,tech
Javon Hargrave,43378,20220919012247,2
Kyzir White,46188,20220919012247,20
Josh Sweat,46199,20220919012247,4
T.J. Edwards,48516,20220919012247,20
Eric Kendricks,42388,20220919012428,20
Jordan Hicks,42427,20220919012428,50
Danielle Hunter,42431,20220919012428,6
Za'Darius Smith,42465,20220919012428,4
Dalvin Tomlinson,44867,20220919012428,2
Harrison Phillips,46165,20220919012428,2
Eric Kendricks,42388,20220919012449,20
Jordan Hicks,42427,20220919012449,20
Dalvin Tomlinson,44867,20220919012449,2
Harrison Phillips,46165,20220919012449,2
Patrick Jones,53519,20220919012449,4
Eric Kendricks,42388,20220919012470,20
Jordan Hicks,42427,20220919012470,40
Dalvin Tomlinson,44867,20220919012470,2
Harrison Phillips,46165,20220919012470,2
D.J. Wonnum,52525,20220919012470,4
Patrick Jones,53519,20220919012470,4
Eric Kendricks,42388,2022091901258,40
Jordan Hicks,42427,2022091901258,40
Danielle Hunter,42431,2022091901258,6
Za'Darius Smith,42465,2022091901258,4
Jonathan Bullard,43361,2022091901258,2
James Lynch,52538,2022091901258,2
Fletcher Cox,38542,20220919012685,4
Javon Hargrave,43378,20220919012685,2
Haason Reddick,44825,20220919012685,6
Kyzir White,46188,20220919012685,40
Josh Sweat,46199,20220919012685,4
T.J. Edwards,48516,20220919012685,20
Eric Kendricks,42388,20220919012790,50
Danielle Hunter,42431,20220919012790,6
Jonathan Bullard,43361,20220919012790,0
Dalvin Tomlinson,44867,20220919012790,2
Harrison Phillips,46165,20220919012790,0
Eric Kendricks,42388,20220919012811,20
Danielle Hunter,42431,20220919012811,6
Za'Darius Smith,42465,20220919012811,4
Jonathan Bullard,43361,20220919012811,2
Dalvin Tomlinson,44867,20220919012811,2
Harrison Phillips,46165,20220919012811,2
Eric Kendricks,42388,20220919012976,20
Jordan Hicks,42427,20220919012976,40
Danielle Hunter,42431,20220919012976,4
Dalvin Tomlinson,44867,20220919012976,2
James Lynch,52538,20220919012976,2
Eric Kendricks,42388,2022091901327,40
Jordan Hicks,42427,2022091901327,20
Jonathan Bullard,43361,2022091901327,2
D.J. Wonnum,52525,2022091901327,4
James Lynch,52538,2022091901327,2
Patrick Jones,53519,2022091901327,6
Eric Kendricks,42388,20220919013515,00
Jordan Hicks,42427,20220919013515,40
Danielle Hunter,42431,20220919013515,4
Za'Darius Smith,42465,20220919013515,6
Jonathan Bullard,43361,20220919013515,2
Harrison Phillips,46165,20220919013515,0
Eric Kendricks,42388,20220919013536,40
Jordan Hicks,42427,20220919013536,20
Danielle Hunter,42431,20220919013536,6
Za'Darius Smith,42465,20220919013536,6
Jonathan Bullard,43361,20220919013536,4
Dalvin Tomlinson,44867,20220919013536,4
Harrison Phillips,46165,20220919013536,0
Eric Kendricks,42388,20220919013557,40
Jordan Hicks,42427,20220919013557,20
Danielle Hunter,42431,20220919013557,4
Za'Darius Smith,42465,20220919013557,6
Dalvin Tomlinson,44867,20220919013557,2
Harrison Phillips,46165,20220919013557,2
Eric Kendricks,42388,20220919013578,50
Jordan Hicks,42427,20220919013578,40
Danielle Hunter,42431,20220919013578,4
Za'Darius Smith,42465,20220919013578,6
Dalvin Tomlinson,44867,20220919013578,2
Harrison Phillips,46165,20220919013578,2
Eric Kendricks,42388,20220919013599,20
Danielle Hunter,42431,20220919013599,4
Za'Darius Smith,42465,20220919013599,6
Jonathan Bullard,43361,20220919013599,4
Dalvin Tomlinson,44867,20220919013599,4
Harrison Phillips,46165,20220919013599,0
Fletcher Cox,38542,2022091901409,4
Javon Hargrave,43378,2022091901409,0
Haason Reddick,44825,2022091901409,4
Kyzir White,46188,2022091901409,60
Josh Sweat,46199,2022091901409,4
T.J. Edwards,48516,2022091901409,00
Brandon Graham,35452,2022091901675,4
Fletcher Cox,38542,2022091901675,4
Javon Hargrave,43378,2022091901675,2
Haason Reddick,44825,2022091901675,6
Kyzir White,46188,2022091901675,00
T.J. Edwards,48516,2022091901675,20
Jordan Davis,54478,2022091901675,0
Eric Kendricks,42388,2022091901766,20
Jonathan Bullard,43361,2022091901766,4
Dalvin Tomlinson,44867,2022091901766,2
D.J. Wonnum,52525,2022091901766,60
James Lynch,52538,2022091901766,0
Patrick Jones,53519,2022091901766,4
Eric Kendricks,42388,2022091901904,20
Jordan Hicks,42427,2022091901904,60
Danielle Hunter,42431,2022091901904,6
Za'Darius Smith,42465,2022091901904,4
Jonathan Bullard,43361,2022091901904,2
Harrison Phillips,46165,2022091901904,2
Eric Kendricks,42388,2022091901936,60
Jordan Hicks,42427,2022091901936,20
Za'Darius Smith,42465,2022091901936,6
Jonathan Bullard,43361,2022091901936,4
Dalvin Tomlinson,44867,2022091901936,4
James Lynch,52538,2022091901936,0
Cameron Heyward,37104,20220922001052,2
Myles Jack,43325,20220922001052,00
Montravius Adams,44905,20220922001052,2
Robert Spillane,46902,20220922001052,40
Devin Bush,47793,20220922001052,60
Alex Highsmith,52510,20220922001052,6
DeMarvin Leal,54549,20220922001052,4
Myles Jack,43325,20220922001187,00
Larry Ogunjobi,44877,20220922001187,2
Montravius Adams,44905,20220922001187,0
Alex Highsmith,52510,20220922001187,4
DeMarvin Leal,54549,20220922001187,2
Tyson Alualu,35449,20220922001232,2
Cameron Heyward,37104,20220922001232,2
Myles Jack,43325,20220922001232,20
Devin Bush,47793,20220922001232,60
Malik Reed,48089,20220922001232,6
Alex Highsmith,52510,20220922001232,4
Myles Garrett,44813,20220922001348,6
Taven Bryan,46098,20220922001348,2
Sione Takitaki,47863,20220922001348,40
Jordan Elliott,52496,20220922001348,2
Jacob Phillips,52505,20220922001348,20
Jeremiah Owusu-Koramoah,53481,20220922001348,60
Alex Wright,54543,20220922001348,4
Myles Garrett,44813,20220922001398,4
Taven Bryan,46098,20220922001398,2
Sione Takitaki,47863,20220922001398,40
Jordan Elliott,52496,20220922001398,2
Jacob Phillips,52505,20220922001398,20
Alex Wright,54543,20220922001398,4
Myles Garrett,44813,20220922001419,60
Taven Bryan,46098,20220922001419,4
Sione Takitaki,47863,20220922001419,40
Jordan Elliott,52496,20220922001419,2
Jacob Phillips,52505,20220922001419,50
Jeremiah Owusu-Koramoah,53481,20220922001419,40
Alex Wright,54543,20220922001419,4
Myles Garrett,44813,20220922001456,4
Taven Bryan,46098,20220922001456,4
Jordan Elliott,52496,20220922001456,2
Jacob Phillips,52505,20220922001456,40
Jeremiah Owusu-Koramoah,53481,20220922001456,20
Alex Wright,54543,20220922001456,6
Myles Garrett,44813,20220922001477,4
Taven Bryan,46098,20220922001477,2
Jordan Elliott,52496,20220922001477,2
Jacob Phillips,52505,20220922001477,40
Jeremiah Owusu-Koramoah,53481,20220922001477,20
Alex Wright,54543,20220922001477,6
Myles Garrett,44813,20220922001502,4
Isaac Rochell,45038,20220922001502,60
Taven Bryan,46098,20220922001502,4
Jordan Elliott,52496,20220922001502,2
Jacob Phillips,52505,20220922001502,40
Jeremiah Owusu-Koramoah,53481,20220922001502,00
Myles Garrett,44813,20220922001523,4
Isaac Rochell,45038,20220922001523,60
Taven Bryan,46098,20220922001523,2
Jordan Elliott,52496,20220922001523,2
Jacob Phillips,52505,20220922001523,40
Jeremiah Owusu-Koramoah,53481,20220922001523,00
Myles Garrett,44813,20220922001544,4
Anthony Walker,44974,20220922001544,40
Isaac Rochell,45038,20220922001544,6
Taven Bryan,46098,20220922001544,2
Jordan Elliott,52496,20220922001544,0
Jacob Phillips,52505,20220922001544,00
Cameron Heyward,37104,20220922001686,2
Myles Jack,43325,20220922001686,40
Larry Ogunjobi,44877,20220922001686,2
Devin Bush,47793,20220922001686,20
Malik Reed,48089,20220922001686,4
Myles Jack,43325,20220922001707,20
Chris Wormley,44886,20220922001707,4
Robert Spillane,46902,20220922001707,20
Malik Reed,48089,20220922001707,4
Alex Highsmith,52510,20220922001707,6
DeMarvin Leal,54549,20220922001707,2
Myles Jack,43325,20220922001735,50
Chris Wormley,44886,20220922001735,2
Robert Spillane,46902,20220922001735,40
Malik Reed,48089,20220922001735,6
Alex Highsmith,52510,20220922001735,4
DeMarvin Leal,54549,20220922001735,4
Myles Garrett,44813,2022092200214,4
Anthony Walker,44974,2022092200214,50
Taven Bryan,46098,2022092200214,4
Sione Takitaki,47863,2022092200214,40
Jordan Elliott,52496,2022092200214,2
Jeremiah Owusu-Koramoah,53481,2022092200214,60
Alex Wright,54543,2022092200214,6
Anthony Walker,44974,20220922002156,20
Isaac Rochell,45038,20220922002156,6
Taven Bryan,46098,20220922002156,2
Jordan Elliott,52496,20220922002156,2
Jacob Phillips,52505,20220922002156,20
Alex Wright,54543,20220922002156,4
Anthony Walker,44974,20220922002230,60
Isaac Rochell,45038,20220922002230,4
Taven Bryan,46098,20220922002230,2
Sione Takitaki,47863,20220922002230,40
Jordan Elliott,52496,20220922002230,2
Jacob Phillips,52505,20220922002230,50
Alex Wright,54543,20220922002230,6
Myles Garrett,44813,20220922002252,6
Anthony Walker,44974,20220922002252,40
Jordan Elliott,52496,20220922002252,2
Jacob Phillips,52505,20220922002252,20
Alex Wright,54543,20220922002252,4
Perrion Winfrey,54573,20220922002252,4
Myles Garrett,44813,2022092200240,4
Anthony Walker,44974,2022092200240,50
Taven Bryan,46098,2022092200240,4
Jordan Elliott,52496,2022092200240,2
Jeremiah Owusu-Koramoah,53481,2022092200240,60
Alex Wright,54543,2022092200240,6
Tyson Alualu,35449,20220922002537,0
Cameron Heyward,37104,20220922002537,2
Myles Jack,43325,20220922002537,20
Larry Ogunjobi,44877,20220922002537,2
Robert Spillane,46902,20220922002537,20
Devin Bush,47793,20220922002537,50
Alex Highsmith,52510,20220922002537,4
Tyson Alualu,35449,20220922002613,0
Myles Jack,43325,20220922002613,40
Larry Ogunjobi,44877,20220922002613,2
Chris Wormley,44886,20220922002613,4
Devin Bush,47793,20220922002613,00
Malik Reed,48089,20220922002613,6
Alex Highsmith,52510,20220922002613,4
Cameron Heyward,37104,20220922002674,2
Myles Jack,43325,20220922002674,20
Devin Bush,47793,20220922002674,00
Malik Reed,48089,20220922002674,6
Alex Highsmith,52510,20220922002674,4
DeMarvin Leal,54549,20220922002674,4
Cameron Heyward,37104,20220922002695,2
Myles Jack,43325,20220922002695,20
Robert Spillane,46902,20220922002695,20
Malik Reed,48089,20220922002695,4
DeMarvin Leal,54549,20220922002695,2
Tyson Alualu,35449,20220922002716,2
Cameron Heyward,37104,20220922002716,4
Myles Jack,43325,20220922002716,40
Larry Ogunjobi,44877,20220922002716,2
Robert Spillane,46902,20220922002716,20
Malik Reed,48089,20220922002716,5
Alex Highsmith,52510,20220922002716,4
Tyson Alualu,35449,20220922002740,0
Cameron Heyward,37104,20220922002740,4
Myles Jack,43325,20220922002740,20
Larry Ogunjobi,44877,20220922002740,4
Devin Bush,47793,20220922002740,20
Malik Reed,48089,20220922002740,6
Alex Highsmith,52510,20220922002740,4
Tyson Alualu,35449,20220922002785,2
Cameron Heyward,37104,20220922002785,0
Myles Jack,43325,20220922002785,40
Larry Ogunjobi,44877,20220922002785,6
Devin Bush,47793,20220922002785,20
Malik Reed,48089,20220922002785,60
Alex Highsmith,52510,20220922002785,4
Myles Garrett,44813,20220922002924,4
Isaac Rochell,45038,20220922002924,6
Sione Takitaki,47863,20220922002924,40
Jacob Phillips,52505,20220922002924,50
Tommy Togiai,53561,20220922002924,2
Tony Fields,53582,20220922002924,6
Perrion Winfrey,54573,20220922002924,4
Myles Garrett,44813,20220922002945,4
Sione Takitaki,47863,20220922002945,40
Jacob Phillips,52505,20220922002945,50
Tommy Togiai,53561,20220922002945,2
Perrion Winfrey,54573,20220922002945,60
Cameron Heyward,37104,20220922003007,2
Myles Jack,43325,20220922003007,20
Chris Wormley,44886,20220922003007,4
Montravius Adams,44905,20220922003007,2
Devin Bush,47793,20220922003007,00
Malik Reed,48089,20220922003007,6
Alex Highsmith,52510,20220922003007,6
Cameron Heyward,37104,2022092200302,0
Myles Jack,43325,2022092200302,40
Larry Ogunjobi,44877,2022092200302,4
Devin Bush,47793,2022092200302,20
Alex Highsmith,52510,2022092200302,6
Cameron Heyward,37104,20220922003030,2
Chris Wormley,44886,20220922003030,60
Montravius Adams,44905,20220922003030,2
Devin Bush,47793,20220922003030,00
Malik Reed,48089,20220922003030,6
Alex Highsmith,52510,20220922003030,2
Tyson Alualu,35449,20220922003093,0
Myles Jack,43325,20220922003093,20
Larry Ogunjobi,44877,20220922003093,2
Chris Wormley,44886,20220922003093,4
Devin Bush,47793,20220922003093,20
Alex Highsmith,52510,20220922003093,4
Tyson Alualu,35449,20220922003114,2
Myles Jack,43325,20220922003114,00
Larry Ogunjobi,44877,20220922003114,0
Chris Wormley,44886,20220922003114,6
Devin Bush,47793,20220922003114,40
Alex Highsmith,52510,20220922003114,4
Delontae Scott,52873,20220922003114,4
Tyson Alualu,35449,20220922003135,0
Cameron Heyward,37104,20220922003135,4
Myles Jack,43325,20220922003135,20
Chris Wormley,44886,20220922003135,4
Devin Bush,47793,20220922003135,20
Alex Highsmith,52510,20220922003135,6
Delontae Scott,52873,20220922003135,6
Tyson Alualu,35449,20220922003156,2
Cameron Heyward,37104,20220922003156,2
Myles Jack,43325,20220922003156,00
Chris Wormley,44886,20220922003156,0
Devin Bush,47793,20220922003156,20
Alex Highsmith,52510,20220922003156,6
Delontae Scott,52873,20220922003156,5
Cameron Heyward,37104,20220922003179,2
Myles Jack,43325,20220922003179,20
Chris Wormley,44886,20220922003179,2
Devin Bush,47793,20220922003179,40
Alex Highsmith,52510,20220922003179,4
Cameron Heyward,37104,20220922003200,4
Myles Jack,43325,20220922003200,40
Chris Wormley,44886,20220922003200,2
Devin Bush,47793,20220922003200,20
Alex Highsmith,52510,20220922003200,6
Delontae Scott,52873,20220922003200,4
Cameron Heyward,37104,20220922003221,2
Myles Jack,43325,20220922003221,20
Chris Wormley,44886,20220922003221,2
Devin Bush,47793,20220922003221,40
Delontae Scott,52873,20220922003221,4
Tyson Alualu,35449,20220922003242,5
Cameron Heyward,37104,20220922003242,4
Myles Jack,43325,20220922003242,20
Larry Ogunjobi,44877,20220922003242,2
Chris Wormley,44886,20220922003242,2
Devin Bush,47793,20220922003242,00
Alex Highsmith,52510,20220922003242,6
Delontae Scott,52873,20220922003242,6
Myles Garrett,44813,20220922003308,4
Sione Takitaki,47863,20220922003308,20
Jordan Elliott,52496,20220922003308,2
Jacob Phillips,52505,20220922003308,20
Alex Wright,54543,20220922003308,6
Perrion Winfrey,54573,20220922003308,4
Cameron Heyward,37104,20220922003439,4
Myles Jack,43325,20220922003439,20
Larry Ogunjobi,44877,20220922003439,4
Montravius Adams,44905,20220922003439,0
Devin Bush,47793,20220922003439,20
Malik Reed,48089,20220922003439,4
Cameron Heyward,37104,20220922003484,4
Myles Jack,43325,20220922003484,00
Larry Ogunjobi,44877,20220922003484,2
Montravius Adams,44905,20220922003484,0
Devin Bush,47793,20220922003484,40
Malik Reed,48089,20220922003484,4
Alex Highsmith,52510,20220922003484,6
Cameron Heyward,37104,20220922003505,4
Myles Jack,43325,20220922003505,00
Larry Ogunjobi,44877,20220922003505,2
Montravius Adams,44905,20220922003505,2
Robert Spillane,46902,20220922003505,20
Devin Bush,47793,20220922003505,20
Malik Reed,48089,20220922003505,6
Alex Highsmith,52510,20220922003505,6
Tyson Alualu,35449,20220922003664,5
Cameron Heyward,37104,20220922003664,4
Myles Jack,43325,20220922003664,40
Larry Ogunjobi,44877,20220922003664,4
Devin Bush,47793,20220922003664,20
Malik Reed,48089,20220922003664,6
Alex Highsmith,52510,20220922003664,4
Tyson Alualu,35449,20220922003692,2
Cameron Heyward,37104,20220922003692,6
Myles Jack,43325,20220922003692,20
Larry Ogunjobi,44877,20220922003692,2
Robert Spillane,46902,20220922003692,40
Devin Bush,47793,20220922003692,20
Alex Highsmith,52510,20220922003692,4
Tyson Alualu,35449,20220922004028,2
Cameron Heyward,37104,20220922004028,4
Myles Jack,43325,20220922004028,20
Larry Ogunjobi,44877,20220922004028,2
Robert Spillane,46902,20220922004028,60
Devin Bush,47793,20220922004028,20
Malik Reed,48089,20220922004028,6
Alex Highsmith,52510,20220922004028,4
Tyson Alualu,35449,20220922004064,2
Cameron Heyward,37104,20220922004064,4
Myles Jack,43325,20220922004064,20
Larry Ogunjobi,44877,20220922004064,2
Robert Spillane,46902,20220922004064,60
Devin Bush,47793,20220922004064,20
Malik Reed,48089,20220922004064,6
Alex Highsmith,52510,20220922004064,4
Tyson Alualu,35449,20220922004085,0
Cameron Heyward,37104,20220922004085,2
Myles Jack,43325,20220922004085,50
Larry Ogunjobi,44877,20220922004085,2
Devin Bush,47793,20220922004085,20
Malik Reed,48089,20220922004085,6
Alex Highsmith,52510,20220922004085,4
Myles Garrett,44813,2022092200419,6
Anthony Walker,44974,2022092200419,00
Sione Takitaki,47863,2022092200419,40
Jordan Elliott,52496,2022092200419,2
Jeremiah Owusu-Koramoah,53481,2022092200419,40
Alex Wright,54543,2022092200419,4
Perrion Winfrey,54573,2022092200419,2
Myles Garrett,44813,2022092200440,6
Anthony Walker,44974,2022092200440,20
Jordan Elliott,52496,2022092200440,2
Jeremiah Owusu-Koramoah,53481,2022092200440,20
Alex Wright,54543,2022092200440,4
Perrion Winfrey,54573,2022092200440,2
Tyson Alualu,35449,2022092200534,0
Cameron Heyward,37104,2022092200534,4
Chris Wormley,44886,2022092200534,4
Robert Spillane,46902,2022092200534,00
Devin Bush,47793,2022092200534,60
Malik Reed,48089,2022092200534,4
Alex Highsmith,52510,2022092200534,6
Tyson Alualu,35449,202209220056,0
Cameron Heyward,37104,202209220056,4
Myles Jack,43325,202209220056,20
Larry Ogunjobi,44877,202209220056,4
Devin Bush,47793,202209220056,20
Malik Reed,48089,202209220056,2
Alex Highsmith,52510,202209220056,4
Tyson Alualu,35449,2022092200601,2
Chris Wormley,44886,2022092200601,2
Robert Spillane,46902,2022092200601,20
Devin Bush,47793,2022092200601,20
Malik Reed,48089,2022092200601,4
Alex Highsmith,52510,2022092200601,4
Tyson Alualu,35449,2022092200622,0
Chris Wormley,44886,2022092200622,2
Robert Spillane,46902,2022092200622,40
Devin Bush,47793,2022092200622,20
Malik Reed,48089,2022092200622,6
Alex Highsmith,52510,2022092200622,4
Tyson Alualu,35449,2022092200643,0
Myles Jack,43325,2022092200643,40
Larry Ogunjobi,44877,2022092200643,4
Chris Wormley,44886,2022092200643,4
Robert Spillane,46902,2022092200643,00
Malik Reed,48089,2022092200643,6
Alex Highsmith,52510,2022092200643,4
Myles Garrett,44813,2022092200770,4
Anthony Walker,44974,2022092200770,20
Isaac Rochell,45038,2022092200770,6
Taven Bryan,46098,2022092200770,2
Jacob Phillips,52505,2022092200770,40
Tommy Togiai,53561,2022092200770,2
Cameron Heyward,37104,202209220084,2
Myles Jack,43325,202209220084,50
Larry Ogunjobi,44877,202209220084,2
Devin Bush,47793,202209220084,20
Malik Reed,48089,202209220084,4
Alex Highsmith,52510,202209220084,6
Anthony Walker,44974,2022092200847,50
Isaac Rochell,45038,2022092200847,6
Jordan Elliott,52496,2022092200847,4
Jacob Phillips,52505,2022092200847,60
Tommy Togiai,53561,2022092200847,2
Alex Wright,54543,2022092200847,4
Anthony Walker,44974,2022092200887,20
Taven Bryan,46098,2022092200887,2
Jordan Elliott,52496,2022092200887,2
Jacob Phillips,52505,2022092200887,40
Alex Wright,54543,2022092200887,6
Henry Anderson,42436,20220925001074,4
Damien Wilson,42470,20220925001074,40
Matt Ioannidis,43441,20220925001074,2
Cory Littleton,43797,20220925001074,20
Frankie Luvu,46527,20220925001074,40
Derrick Brown,52415,20220925001074,0
Demario Davis,38607,20220925001170,40
Tanoh Kpassagnon,44871,20220925001170,4
Kentavius Street,46197,20220925001170,2
Carl Granderson,48537,20220925001170,4
Shy Tuttle,48544,20220925001170,5
Pete Werner,53489,20220925001170,20
Demario Davis,38607,20220925001458,50
David Onyemata,43409,20220925001458,2
Tanoh Kpassagnon,44871,20220925001458,4
Carl Granderson,48537,20220925001458,6
Shy Tuttle,48544,20220925001458,0
Pete Werner,53489,20220925001458,40
Cameron Jordan,37097,20220925001503,6
Demario Davis,38607,20220925001503,50
David Onyemata,43409,20220925001503,2
Kaden Elliss,48027,20220925001503,20
Carl Granderson,48537,20220925001503,4
Shy Tuttle,48544,20220925001503,0
Pete Werner,53489,20220925001503,20
Cameron Jordan,37097,20220925001524,6
Demario Davis,38607,20220925001524,50
David Onyemata,43409,20220925001524,2
Kaden Elliss,48027,20220925001524,60
Carl Granderson,48537,20220925001524,4
Shy Tuttle,48544,20220925001524,2
Pete Werner,53489,20220925001524,40
Cameron Jordan,37097,20220925001550,6
Demario Davis,38607,20220925001550,00
David Onyemata,43409,20220925001550,0
Kentavius Street,46197,20220925001550,4
Kaden Elliss,48027,20220925001550,4
Payton Turner,53457,20220925001550,4
Pete Werner,53489,20220925001550,6
Cameron Jordan,37097,20220925001571,6
Demario Davis,38607,20220925001571,50
David Onyemata,43409,20220925001571,0
Kentavius Street,46197,20220925001571,2
Kaden Elliss,48027,20220925001571,4
Payton Turner,53457,20220925001571,2
Pete Werner,53489,20220925001571,60
Shaq Thompson,42368,20220925001746,20
Matt Ioannidis,43441,20220925001746,2
Frankie Luvu,46527,20220925001746,50
Brian Burns,47799,20220925001746,60
Derrick Brown,52415,20220925001746,2
Yetur Gross-Matos,52446,20220925001746,4
Shaq Thompson,42368,20220925001825,20
Matt Ioannidis,43441,20220925001825,2
Marquis Haynes,46205,20220925001825,4
Frankie Luvu,46527,20220925001825,20
Brian Burns,47799,20220925001825,60
Yetur Gross-Matos,52446,20220925001825,2
Shaq Thompson,42368,2022092500194,20
Matt Ioannidis,43441,2022092500194,2
Frankie Luvu,46527,2022092500194,20
Brian Burns,47799,2022092500194,4
Derrick Brown,52415,2022092500194,2
Yetur Gross-Matos,52446,2022092500194,6
Cameron Jordan,37097,20220925001998,6
Demario Davis,38607,20220925001998,60
Marcus Davenport,46083,20220925001998,4
Kentavius Street,46197,20220925001998,0
Payton Turner,53457,20220925001998,4
Damien Wilson,42470,20220925002152,00
Matt Ioannidis,43441,20220925002152,2
Cory Littleton,43797,20220925002152,20
Frankie Luvu,46527,20220925002152,60
Derrick Brown,52415,20220925002152,0
Yetur Gross-Matos,52446,20220925002152,4
Damien Wilson,42470,20220925002173,40
Matt Ioannidis,43441,20220925002173,2
Cory Littleton,43797,20220925002173,00
Frankie Luvu,46527,20220925002173,60
Brian Burns,47799,20220925002173,4
Derrick Brown,52415,20220925002173,5
Yetur Gross-Matos,52446,20220925002173,6
Damien Wilson,42470,20220925002218,20
Matt Ioannidis,43441,20220925002218,2
Cory Littleton,43797,20220925002218,60
Frankie Luvu,46527,20220925002218,60
Brian Burns,47799,20220925002218,6
Derrick Brown,52415,20220925002218,0
Yetur Gross-Matos,52446,20220925002218,4
Damien Wilson,42470,20220925002239,20
Matt Ioannidis,43441,20220925002239,2
Yetur Gross-Matos,52446,20220925002239,6
Marquan McCall,54948,20220925002239,0
Shaq Thompson,42368,20220925002284,60
Henry Anderson,42436,20220925002284,4
Damien Wilson,42470,20220925002284,20
Matt Ioannidis,43441,20220925002284,4
Marquis Haynes,46205,20220925002284,6
Frankie Luvu,46527,20220925002284,40
Marquan McCall,54948,20220925002284,0
Shaq Thompson,42368,20220925002334,20
Henry Anderson,42436,20220925002334,6
Frankie Luvu,46527,20220925002334,20
Derrick Brown,52415,20220925002334,0
Daviyon Nixon,53587,20220925002334,4
Shaq Thompson,42368,20220925002379,20
Damien Wilson,42470,20220925002379,40
Matt Ioannidis,43441,20220925002379,2
Frankie Luvu,46527,20220925002379,60
Brian Burns,47799,20220925002379,4
Derrick Brown,52415,20220925002379,2
Yetur Gross-Matos,52446,20220925002379,4
Shaq Thompson,42368,2022092500242,50
Matt Ioannidis,43441,2022092500242,2
Frankie Luvu,46527,2022092500242,20
Brian Burns,47799,2022092500242,4
Derrick Brown,52415,2022092500242,2
Yetur Gross-Matos,52446,2022092500242,4
Cameron Jordan,37097,20220925002462,6
Demario Davis,38607,20220925002462,40
David Onyemata,43409,20220925002462,2
Marcus Davenport,46083,20220925002462,4
Shy Tuttle,48544,20220925002462,0
Pete Werner,53489,20220925002462,00
Cameron Jordan,37097,20220925002539,60
Demario Davis,38607,20220925002539,40
Tanoh Kpassagnon,44871,20220925002539,0
Carl Granderson,48537,20220925002539,4
Pete Werner,53489,20220925002539,2
Damien Wilson,42470,20220925002582,20
Cory Littleton,43797,20220925002582,20
Brian Burns,47799,20220925002582,4
Derrick Brown,52415,20220925002582,5
Yetur Gross-Matos,52446,20220925002582,60
Daviyon Nixon,53587,20220925002582,2
Demario Davis,38607,20220925002711,20
Tanoh Kpassagnon,44871,20220925002711,4
Kentavius Street,46197,20220925002711,2
Kaden Elliss,48027,20220925002711,6
Shy Tuttle,48544,20220925002711,2
Payton Turner,53457,20220925002711,4
Pete Werner,53489,20220925002711,20
Cameron Jordan,37097,20220925002790,4
Demario Davis,38607,20220925002790,20
David Onyemata,43409,20220925002790,2
Marcus Davenport,46083,20220925002790,4
Kaden Elliss,48027,20220925002790,6
Shy Tuttle,48544,20220925002790,2
Pete Werner,53489,20220925002790,20
Henry Anderson,42436,20220925002874,6
Damien Wilson,42470,20220925002874,20
Matt Ioannidis,43441,20220925002874,2
Cory Littleton,43797,20220925002874,20
Marquis Haynes,46205,20220925002874,4
Frankie Luvu,46527,20220925002874,60
Marquan McCall,54948,20220925002874,2
Shaq Thompson,42368,20220925003097,20
Matt Ioannidis,43441,20220925003097,2
Frankie Luvu,46527,20220925003097,20
Brian Burns,47799,20220925003097,4
Yetur Gross-Matos,52446,20220925003097,6
Marquan McCall,54948,20220925003097,0
Shaq Thompson,42368,2022092500334,20
Henry Anderson,42436,2022092500334,4
Damien Wilson,42470,2022092500334,60
Matt Ioannidis,43441,2022092500334,2
Marquis Haynes,46205,2022092500334,4
Marquan McCall,54948,2022092500334,5
Cameron Jordan,37097,20220925003344,4
Demario Davis,38607,20220925003344,00
Kentavius Street,46197,20220925003344,2
Kaden Elliss,48027,20220925003344,4
Carl Granderson,48537,20220925003344,6
Shy Tuttle,48544,20220925003344,0
Pete Werner,53489,20220925003344,4
Cameron Jordan,37097,20220925003413,2
Demario Davis,38607,20220925003413,00
David Onyemata,43409,20220925003413,4
Shy Tuttle,48544,20220925003413,0
Payton Turner,53457,20220925003413,6
Pete Werner,53489,20220925003413,4
Demario Davis,38607,20220925003631,50
David Onyemata,43409,20220925003631,2
Tanoh Kpassagnon,44871,20220925003631,6
Kaden Elliss,48027,20220925003631,40
Shy Tuttle,48544,20220925003631,0
Payton Turner,53457,20220925003631,4
Pete Werner,53489,20220925003631,20
Demario Davis,38607,20220925003653,00
David Onyemata,43409,20220925003653,2
Tanoh Kpassagnon,44871,20220925003653,60
Kaden Elliss,48027,20220925003653,6
Shy Tuttle,48544,20220925003653,0
Payton Turner,53457,20220925003653,4
Pete Werner,53489,20220925003653,60
Cameron Jordan,37097,20220925003735,4
Demario Davis,38607,20220925003735,00
Marcus Davenport,46083,20220925003735,4
Kentavius Street,46197,20220925003735,2
Shy Tuttle,48544,20220925003735,0
Cameron Jordan,37097,20220925003763,60
Demario Davis,38607,20220925003763,00
Marcus Davenport,46083,20220925003763,2
Kentavius Street,46197,20220925003763,60
Shy Tuttle,48544,20220925003763,0
Pete Werner,53489,20220925003763,4
Demario Davis,38607,20220925003791,40
David Onyemata,43409,20220925003791,4
Marcus Davenport,46083,20220925003791,6
Kentavius Street,46197,20220925003791,0
Shy Tuttle,48544,20220925003791,2
Pete Werner,53489,20220925003791,00
Cameron Jordan,37097,20220925003959,6
Demario Davis,38607,20220925003959,00
David Onyemata,43409,20220925003959,2
Marcus Davenport,46083,20220925003959,4
Kentavius Street,46197,20220925003959,2
Shy Tuttle,48544,20220925003959,0
